***SESSION HEADER***
{
  "Participant": "SZ201023RCH",
  "Timestamp": "08-37-35-23-10-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
31063.3085;(121.2062, 11.8317, 130.6351);36.4398;1.5000;106.5071;;
31063.3520;(121.2062, 11.8317, 130.6351);36.4398;1.5000;109.5519;;
31063.4058;(121.2062, 11.8317, 130.6351);36.4398;1.5000;111.0347;;
31063.4567;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.3383;;
31063.5015;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.1724;;
31063.5534;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.9652;;
31063.6133;(121.2062, 11.8317, 130.6351);36.4398;1.5000;104.9346;;
31063.6581;(121.2062, 11.8317, 130.6351);36.4398;1.5000;108.0503;;
31063.7029;(121.2062, 11.8317, 130.6351);36.4398;1.5000;109.9070;;
31063.7548;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.3112;;
31063.8067;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.8428;;
31063.8585;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.2413;;
31063.9114;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.2077;;
31063.9553;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.0411;;
31064.0081;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.3646;;
31064.0600;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.1667;;
31064.1138;(121.2062, 11.8317, 130.6351);36.4398;1.5000;103.8761;;
31064.1697;(121.2062, 11.8317, 130.6351);36.4398;1.5000;105.4758;;
31064.2046;(121.2062, 11.8317, 130.6351);36.4398;1.5000;101.5905;;
31064.2545;(121.2062, 11.8317, 130.6351);36.4398;1.5000;109.5965;;
31064.3083;(121.2062, 11.8317, 130.6351);36.4398;1.5000;111.1991;;
31064.3532;(121.2062, 11.8317, 130.6351);36.4398;1.5000;100.7153;;
31064.4071;(121.2062, 11.8317, 130.6351);36.4398;1.5000;106.2063;;
31064.4539;(121.2062, 11.8317, 130.6351);36.4398;1.5000;97.4086;;
31064.5048;(121.2062, 11.8317, 130.6351);36.4398;1.5000;106.7663;;
31064.5517;(121.2062, 11.8317, 130.6351);36.4398;1.5000;99.4855;;
31064.6025;(121.2062, 11.8317, 130.6351);36.4398;1.5000;107.9485;;
31064.6564;(121.2062, 11.8317, 130.6351);36.4398;1.5000;109.2887;;
31064.7182;(121.2062, 11.8317, 130.6351);36.4398;1.5000;101.8153;;
31064.7551;(121.2062, 11.8317, 130.6351);36.4398;1.5000;104.1559;;
31064.8020;(121.2062, 11.8317, 130.6351);36.4398;1.5000;97.7754;;
31064.8528;(121.2062, 11.8317, 130.6351);36.4398;1.5000;106.5819;;
31064.9067;(121.2062, 11.8317, 130.6351);36.4398;1.5000;109.2993;;
31064.9565;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.7558;;
31065.0011;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.9380;;
31065.0529;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.4005;;
31065.1066;(121.2062, 11.8317, 130.6351);36.4398;1.5000;105.6517;;
31065.1575;(121.2062, 11.8317, 130.6351);36.4398;1.5000;111.1301;;
31065.2025;(121.2062, 11.8317, 130.6351);36.4398;1.5000;111.3096;;
31065.2544;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.2171;;
31065.3068;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.6936;;
31065.3586;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.7044;;
31065.4115;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.2616;;
31065.4544;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.4667;;
31065.5052;(121.2062, 11.8317, 130.6351);36.4398;1.5000;116.7352;;
31065.5521;(121.2062, 11.8317, 130.6351);36.4398;1.5000;104.5730;;
31065.6030;(121.2062, 11.8317, 130.6351);36.4398;1.5000;110.3020;;
31065.6558;(121.2062, 11.8317, 130.6351);36.4398;1.5000;111.6636;;
31065.7067;(121.2062, 11.8317, 130.6351);36.4398;1.5000;115.0695;;
31065.7516;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.7380;;
31065.8034;(121.2062, 11.8317, 130.6351);36.4398;1.5000;114.8891;;
31065.8573;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.6632;;
31065.9111;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.5356;;
31065.9540;(121.2062, 11.8317, 130.6351);36.4398;1.5000;113.1016;;
31066.0049;(121.2062, 11.8317, 130.6351);36.4398;1.5000;116.2802;;
31066.0528;(121.2062, 11.8317, 130.6351);36.4398;1.5000;103.4032;;
31066.1056;(121.2062, 11.8317, 130.6351);36.4398;1.5000;108.3685;;
31066.1565;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.0110;;
31066.2093;(121.2062, 11.8317, 130.6351);36.4398;1.5000;112.8353;;
31066.2532;(121.2062, 11.8317, 130.6351);36.4398;1.5000;103.5879;;
31066.3081;(121.2062, 11.8317, 130.6351);36.4398;1.5000;106.0547;;
31066.3540;(121.2062, 11.8317, 130.6351);36.4398;1.5000;97.7407;;
31066.4108;(121.2062, 11.8317, 130.6351);36.4398;1.5000;101.0535;;
31066.4597;(121.2062, 11.8317, 130.6351);36.4398;1.5000;101.5894;;
31066.5076;(121.2062, 11.8317, 130.6351);36.4398;1.5000;102.7249;;
31066.5534;(121.2062, 11.8317, 130.6351);36.4398;1.5000;104.7295;;
31066.6023;(121.2062, 11.8317, 130.6351);36.4398;1.5000;104.5311;;
31066.6562;(121.2062, 11.8317, 130.6351);36.1911;1.8525;107.0351;;
31066.7070;(121.2062, 11.8317, 130.6351);34.3423;4.8762;94.3093;;
31066.7599;(121.2062, 11.8317, 130.6351);32.9973;7.2051;93.0770;;
31066.8078;(121.2062, 11.8317, 130.6351);32.2523;8.5146;98.0803;;
31066.8516;(121.2062, 11.8317, 130.6351);32.1532;9.5110;103.0880;;
31066.9045;(121.2062, 11.8317, 130.6351);32.5434;10.3829;107.9038;;
31066.9564;(121.2062, 11.8317, 130.6351);32.7942;10.9153;111.3615;;
31067.0012;(121.2062, 11.8317, 130.6351);32.9291;11.2012;112.0526;;
31067.0531;(121.2062, 11.8317, 130.6351);33.0294;11.4131;113.7979;;
31067.1139;(121.2062, 11.8317, 130.6351);33.0994;11.5608;104.4870;;
31067.1508;(121.2062, 11.8317, 130.6351);33.1266;11.6178;105.4697;;
31067.2067;(121.2062, 11.8317, 130.6351);33.1526;11.6723;100.5121;;
31067.2536;(121.2062, 11.8317, 130.6351);33.1658;11.7000;103.2271;;
31067.3074;(121.2062, 11.8317, 130.6351);32.9858;11.8272;106.3312;;
31067.3513;(121.2062, 11.8317, 130.6351);32.7998;11.9719;108.8849;;
31067.4062;(121.2062, 11.8317, 130.6351);32.6552;12.0841;108.9830;;
31067.4530;(121.2062, 11.8317, 130.6351);32.5790;12.1430;108.3019;;
31067.5059;(121.2062, 11.8317, 130.6351);32.4020;11.7181;110.2419;;
31067.5518;(121.2062, 11.8317, 130.6351);31.9244;10.2467;109.2626;;
31067.6086;(121.2062, 11.8317, 130.6351);31.5122;8.9608;100.2921;;
31067.6545;(121.2062, 11.8317, 130.6351);31.0493;7.9134;103.8779;;
31067.7059;(121.2062, 11.8317, 130.6351);30.0495;6.6488;109.0058;;
31067.7548;(121.2062, 11.8317, 130.6351);29.1707;3.4531;99.4912;;
31067.8076;(121.2062, 11.8317, 130.6351);28.3266;359.2745;105.8860;;
31067.8515;(121.2062, 11.8317, 130.6351);28.6528;355.9500;108.2332;;
31067.9044;(121.2062, 11.8317, 130.6351);31.0704;352.8582;110.6982;;
31067.9582;(121.2062, 11.8317, 130.6351);33.6369;349.9978;102.0285;;
31068.0031;(121.2062, 11.8317, 130.6351);36.3626;348.0536;106.7407;;
31068.0530;(121.2062, 11.8317, 130.6351);39.2970;346.3504;111.7057;;
31068.1068;(121.2062, 11.8317, 130.6351);41.4056;345.1211;104.8969;;
31068.1567;(121.2062, 11.8317, 130.6351);43.6718;344.0575;110.6394;;
31068.2095;(121.2062, 11.8317, 130.6351);47.1103;342.8287;111.7593;;
31068.2594;(121.2062, 11.8317, 130.6351);50.3400;341.8305;105.7080;;
31068.3083;(121.2062, 11.8317, 130.6351);53.7252;340.8670;112.8800;;
31068.3591;(121.2062, 11.8317, 130.6351);57.1776;339.8825;105.1455;;
31068.4020;(121.2062, 11.8317, 130.6351);59.3310;339.1702;101.0609;;
31068.4529;(121.2062, 11.8317, 130.6351);60.9888;338.5614;117.2289;;
31068.5038;(121.2062, 11.8317, 130.6351);62.0682;337.7565;127.5890;;
31068.5516;(121.2062, 11.8317, 130.6351);62.7428;337.0206;136.4783;;
31068.6075;(121.2062, 11.8317, 130.6351);63.2251;336.3150;140.9400;;
31068.6534;(121.2062, 11.8317, 130.6351);63.4736;335.6419;146.6957;;
31068.7022;(121.2062, 11.8317, 130.6351);63.6419;334.9502;145.9028;;
31068.7571;(121.2062, 11.8317, 130.6351);63.7619;334.4570;144.8352;;
31068.8059;(121.2062, 11.8317, 130.6351);63.8264;334.1954;144.6345;;
31068.8538;(121.2062, 11.8317, 130.6351);63.8675;334.0307;144.5684;;
31068.9037;(121.2062, 11.8317, 130.6351);63.8940;333.9258;143.5166;;
31068.9506;(121.2062, 11.8317, 130.6351);63.9105;333.8612;144.5301;;
31069.0074;(121.2062, 11.8317, 130.6351);63.9224;333.8154;144.1405;;
31069.0553;(121.2062, 11.8317, 130.6351);63.9287;333.7911;143.9016;;
31069.1047;(121.2062, 11.8317, 130.6351);63.9327;333.7759;144.1071;;
31069.1525;(121.2062, 11.8317, 130.6351);63.9353;333.7663;144.2205;;
31069.2010;(121.2062, 11.8317, 130.6351);63.9370;333.7603;144.2513;;
31069.2519;(121.2062, 11.8317, 130.6351);63.9381;333.7563;130.2142;;
31069.3057;(121.2062, 11.8317, 130.6351);63.9387;333.7538;139.8340;;
31069.3536;(121.2062, 11.8317, 130.6351);63.9391;333.7523;141.8829;;
31069.4025;(121.2062, 11.8317, 130.6351);63.9394;333.7515;142.6980;;
31069.4513;(121.2062, 11.8317, 130.6351);63.9396;333.7509;143.8752;;
31069.5012;(121.2062, 11.8317, 130.6351);63.9397;333.7505;130.7779;;
31069.5550;(121.2062, 11.8317, 130.6351);63.9397;333.7503;139.6699;;
31069.6119;(121.2062, 11.8317, 130.6351);64.0506;333.3797;122.2687;;
31069.6528;(121.2062, 11.8317, 130.6351);64.1760;333.0897;131.7450;;
31069.7017;(121.2062, 11.8317, 130.6351);64.2725;332.8692;130.2366;;
31069.7565;(121.2062, 11.8317, 130.6351);64.3400;332.7170;137.5391;;
31069.8074;(121.2062, 11.8317, 130.6351);64.3774;332.6340;127.9021;;
31069.8542;(121.2062, 11.8317, 130.6351);64.3998;332.5848;128.6295;;
31069.9031;(121.2062, 11.8317, 130.6351);64.4143;332.5533;136.0695;;
31069.9510;(121.2062, 11.8317, 130.6351);64.4236;332.5336;140.2565;;
31070.0019;(121.2062, 11.8317, 130.6351);64.4297;332.5206;128.7728;;
31070.0547;(121.2062, 11.8317, 130.6351);64.3949;332.5123;138.6461;;
31070.1036;(121.2062, 11.8317, 130.6351);63.5115;332.6827;132.9956;;
31070.1525;(121.2062, 11.8317, 130.6351);62.2362;332.8937;138.4001;;
31070.2013;(121.2062, 11.8317, 130.6351);61.2252;333.0266;133.7361;;
31070.2572;(121.2062, 11.8317, 130.6351);60.4945;333.1199;129.0050;;
31070.3070;(121.2062, 11.8317, 130.6351);60.1044;333.1690;124.8978;;
31070.3539;(121.2062, 11.8317, 130.6351);59.8676;333.1985;135.4793;;
31070.4028;(121.2062, 11.8317, 130.6351);59.7124;333.2175;140.1618;;
31070.4507;(121.2062, 11.8317, 130.6351);59.6123;333.2297;134.2054;;
31070.5065;(121.2062, 11.8317, 130.6351);59.5426;333.2381;139.3602;;
31070.5554;(121.2062, 11.8317, 130.6351);59.4897;333.2505;141.8198;;
31070.6039;(121.2062, 11.8317, 130.6351);59.1647;333.5469;142.9716;;
31070.6528;(121.2062, 11.8317, 130.6351);58.8713;333.8075;143.5190;;
31070.7016;(121.2062, 11.8317, 130.6351);58.4750;334.0966;143.8137;;
31070.7575;(121.2062, 11.8317, 130.6351);57.9773;334.5781;143.3498;;
31070.8064;(121.2062, 11.8317, 130.6351);57.4743;335.1902;143.5235;;
31070.8542;(121.2062, 11.8317, 130.6351);57.0223;335.9097;143.5579;;
31070.9038;(121.2062, 11.8317, 130.6351);56.6669;336.7232;143.0745;;
31070.9527;(121.2062, 11.8317, 130.6351);56.3899;337.4355;141.9493;;
31071.0041;(121.2062, 11.8317, 130.6351);56.1269;338.1093;140.0561;;
31071.0589;(121.2062, 11.8317, 130.6351);55.9484;338.5807;120.2823;;
31071.1059;(121.2062, 11.8317, 130.6351);55.8571;338.8199;124.8034;;
31071.1568;(121.2062, 11.8317, 130.6351);55.7940;338.9842;131.5159;;
31071.2027;(121.2062, 11.8317, 130.6351);55.7575;339.0785;114.0902;;
31071.2531;(121.2062, 11.8317, 130.6351);55.7317;339.1447;124.2695;;
31071.3139;(121.2062, 11.8317, 130.6351);55.7134;339.1912;102.9899;;
31071.3588;(121.2062, 11.8317, 130.6351);55.7051;339.2122;96.7358;;
31071.4046;(121.2062, 11.8317, 130.6351);55.6917;339.2254;111.0729;;
31071.4555;(121.2062, 11.8317, 130.6351);55.5187;339.2348;123.5187;;
31071.5014;(121.2062, 11.8317, 130.6351);55.4038;339.2401;126.8133;;
31071.5523;(121.2062, 11.8317, 130.6351);55.3233;339.2439;132.1573;;
31071.6131;(121.2062, 11.8317, 130.6351);55.2650;339.1230;118.7772;;
31071.6540;(121.2062, 11.8317, 130.6351);55.2408;338.5760;120.6341;;
31071.7048;(121.2062, 11.8317, 130.6351);55.2216;337.2020;129.0920;;
31071.7537;(121.2062, 11.8317, 130.6351);55.1738;335.5803;137.0395;;
31071.8056;(121.2062, 11.8317, 130.6351);55.0124;333.9563;145.3284;;
31071.8544;(121.2062, 11.8317, 130.6351);54.8944;332.8483;143.7341;;
31071.9033;(121.2062, 11.8317, 130.6351);54.8207;332.1654;144.1679;;
31071.9572;(121.2062, 11.8317, 130.6351);54.7684;331.6884;133.5763;;
